0 		 start2 		 start2 		 start2
1831 		 जिंदल 		 pof__cn 		 case
1832 		 पावर, 		 pof__cn 		 case
1833 		 जीवीके 		 pof__cn 		 case
1834 		 पावर 		 ccof 		 conj
1835 		 और 		 nmod 		 case
1836 		 एस्सार 		 pof__cn 		 case
1837 		 आदि 		 ccof 		 conj
1838 		 जैसी 		 fragof 		 dislocated
1839 		 कंपनियों 		 k1 		 case
1840 		 ने 		 lwg__psp 		 case
1841 		 जोरदार 		 nmod__adj 		 case
1842 		 तरीके 		 adv 		 advmod
1843 		 से 		 lwg__psp 		 case
1844 		 उठाया 		 main 		 case
1845 		 अपने 		 r6 		 nmod
1846 		 संघर्ष 		 r6 		 nmod
1847 		 के 		 lwg__psp 		 case
1848 		 दिनों 		 k7t 		 nmod
1849 		 में 		 lwg__psp 		 case
1850 		 वे 		 k1 		 nsubj
1851 		 ७ 		 nmod__adj 		 case
1852 		 (सात) 		 rsym 		 punct
1853 		 वर्ष 		 r6 		 nmod
1854 		 की 		 lwg__psp 		 case
1855 		 लंबी 		 nmod__adj 		 case
1856 		 अवधि 		 k7t 		 nmod
1857 		 तक 		 lwg__psp 		 case
1858 		 अभिनेता, 		 nmod__adj 		 case
1859 		 निर्देशक 		 ccof 		 conj
1860 		 एवं 		 nmod 		 case
1861 		 हास्य 		 ccof 		 conj
1862 		 अभिनय 		 r6 		 nmod
1863 		 के 		 lwg__psp 		 case
1864 		 बादशाह 		 nmod 		 amod
1865 		 महमूद 		 pof__cn 		 case
1866 		 साहब 		 r6 		 nmod
1867 		 के 		 lwg__psp 		 case
1868 		 घर 		 k7p 		 nmod
1869 		 में 		 lwg__psp 		 case
1870 		 रूके 		 main 		 case
1871 		 रहे 		 lwg__vaux 		 case
1872 		 इनकी 		 r6 		 nmod
1873 		 माता 		 k1 		 nsubj
1874 		 तेजी 		 adv 		 advmod
1875 		 बच्चन 		 r6 		 nmod
1876 		 की 		 lwg__psp 		 case
1877 		 थिएटर 		 k7 		 nmod
1878 		 में 		 lwg__psp 		 case
1879 		 गहरी 		 nmod__adj 		 case
1880 		 रुचि 		 k1 		 nsubj
1881 		 थी 		 ccof 		 conj
1882 		 और 		 ccof 		 conj
1883 		 उन्हें 		 k4 		 iobj
1884 		 फ़िल्म 		 k7 		 nmod
1885 		 में 		 lwg__psp 		 case
1886 		 रोल 		 r6-k2 		 nmod
1887 		 की 		 lwg__psp 		 case
1888 		 पेशकश 		 pof 		 compound
1889 		 भी 		 lwg__rp 		 case
1890 		 की 		 ccof 		 conj
1891 		 गई 		 lwg__vaux 		 case
1892 		 थी 		 lwg__vaux_cont 		 case
1893 		 किंतु 		 main 		 case
1894 		 इन्होंने 		 k1 		 nsubj
1895 		 गृहणी 		 k1s 		 case
1896 		 बनना 		 k2 		 case
1897 		 ही 		 lwg__rp 		 case
1898 		 पसंद 		 pof 		 compound
1899 		 किया 		 ccof 		 conj
1900 		 बच्चन 		 k1 		 case
1901 		 ने 		 lwg__psp 		 case
1902 		 इस 		 nmod__adj 		 case
1903 		 फ़िल्म 		 k7 		 nmod
1904 		 में 		 lwg__psp 		 case
1905 		 स्टंट 		 k2 		 case
1906 		 अपनी 		 r6 		 nmod
1907 		 मर्जी 		 adv 		 advmod
1908 		 से 		 lwg__psp 		 case
1909 		 करने 		 r6-k2 		 nmod
1910 		 की 		 lwg__psp 		 case
1911 		 छूट 		 pof 		 compound
1912 		 ले 		 vmod 		 case
1913 		 ली 		 lwg__vaux 		 case
1914 		 थी 		 lwg__vaux_cont 		 case
1915 		 जिसके 		 r6 		 nmod
1916 		 एक 		 nmod__adj 		 case
1917 		 सीन 		 k7 		 nmod
1918 		 में 		 lwg__psp 		 case
1919 		 इन्हें 		 k1 		 nsubj
1920 		 मेज 		 k7p 		 nmod
1921 		 पर 		 lwg__psp 		 case
1922 		 गिरना 		 ccof 		 conj
1923 		 था 		 lwg__vaux 		 case
1924 		 और 		 main 		 case
1925 		 उसके 		 k7t 		 nmod
1926 		 बाद 		 lwg__psp 		 case
1927 		 जमीन 		 k7p 		 nmod
1928 		 पर 		 lwg__psp 		 case
1929 		 गिरना 		 ccof 		 conj
1930 		 था 		 lwg__vaux 		 case
1931 		 हालांकि 		 ccof 		 conj
1932 		 जैसे 		 adv 		 advmod
1933 		 ही 		 lwg__rp 		 case
1934 		 ये 		 nmod__adj 		 case
1935 		 मेज 		 rd 		 advmod
1936 		 की 		 lwg__psp 		 case
1937 		 ओर 		 lwg__psp 		 case
1938 		 कूदे 		 nmod__relc 		 case
1939 		 तब 		 k7t 		 nmod
1940 		 मेज 		 r6 		 nmod
1941 		 का 		 lwg__psp 		 case
1942 		 कोना 		 k1 		 nsubj
1943 		 इनके 		 r6 		 nmod
1944 		 पेट 		 k5 		 nmod
1945 		 से 		 lwg__psp 		 case
1946 		 टकराया 		 ccof 		 conj
1947 		 जिससे 		 rh 		 advcl
1948 		 इनके 		 r6 		 case
1949 		 आंतों 		 k2 		 case
1950 		 को 		 lwg__psp 		 case
1951 		 चोट 		 pof 		 compound
1952 		 पहुंची 		 nmod__relc 		 case
1953 		 और 		 main 		 case
1954 		 इनके 		 r6 		 nmod
1955 		 शरीर 		 k5 		 nmod
1956 		 से 		 lwg__psp 		 case
1957 		 काफी 		 nmod__adj 		 case
1958 		 खून 		 k1 		 nsubj
1959 		 बह 		 ccof 		 conj
1960 		 निकला 		 lwg__vaux 		 case
1961 		 था 		 lwg__vaux_cont 		 case
1962 		 इसी 		 nmod__adj 		 case
1963 		 बीच 		 k7t 		 nmod
1964 		 वे 		 k1 		 nsubj
1965 		 संयुक्त 		 pof__cn 		 case
1966 		 राष्ट्र 		 pof__cn 		 case
1967 		 व्यापार 		 ccof 		 conj
1968 		 और 		 k7 		 nmod
1969 		 विकास 		 pof__cn 		 case
1970 		 सम्मेलन 		 pof__cn 		 case
1971 		 सचिवालय 		 ccof 		 conj
1972 		 में 		 lwg__psp 		 case
1973 		 सलाहकार 		 k1 		 nsubj
1974 		 भी 		 lwg__rp 		 case
1975 		 रहे 		 ccof 		 conj
1976 		 और 		 main 		 case
1977 		 १९८७ 		 ccof 		 conj
1978 		 तथा 		 k7t 		 nmod
1979 		 १९९० 		 ccof 		 conj
1980 		 में 		 lwg__psp 		 case
1981 		 जेनेवा 		 k7p 		 nmod
1982 		 में 		 lwg__psp 		 case
1983 		 साउथ 		 pof__cn 		 case
1984 		 कमीशन 		 k7p 		 nmod
1985 		 में 		 lwg__psp 		 case
1986 		 सचिव 		 k1 		 nsubj
1987 		 भी 		 lwg__rp 		 case
1988 		 रहे 		 ccof 		 conj
1989 		 मनमोहन 		 pof__cn 		 case
1990 		 सिंह 		 k1 		 nsubj
1991 		 ने 		 lwg__psp 		 case
1992 		 प्रथम 		 nmod__adj 		 case
1993 		 बार 		 k7t 		 nmod
1994 		 ७२ 		 nmod__adj 		 case
1995 		 वर्ष 		 r6 		 nmod
1996 		 की 		 lwg__psp 		 case
1997 		 उम्र 		 k7 		 nmod
1998 		 में 		 lwg__psp 		 case
1999 		 २२ 		 pof__cn 		 case
2000 		 मई 		 pof__cn 		 case
2001 		 २००४ 		 k7t 		 nmod
2002 		 से 		 lwg__psp 		 case
2003 		 प्रधानमंत्री 		 r6 		 nmod
2004 		 का 		 lwg__psp 		 case
2005 		 कार्यकाल 		 k1 		 nsubj
2006 		 आरम्भ 		 pof 		 compound
2007 		 किया, 		 vmod 		 case
2008 		 जो 		 k1 		 nsubj
2009 		 अप्रैल 		 pof__cn 		 case
2010 		 २००९ 		 k7t 		 nmod
2011 		 में 		 lwg__psp 		 case
2012 		 सफलता 		 ras-k2 		 nmod
2013 		 के 		 lwg__psp 		 case
2014 		 साथ 		 lwg__psp 		 case
2015 		 पूर्ण 		 pof 		 compound
2016 		 हुआ 		 main 		 case
2017 		 तथापि, 		 pof__cn 		 case
2018 		 १९७५ 		 r6 		 nmod
2019 		 का 		 lwg__psp 		 case
2020 		 वर्ष 		 k7t 		 nmod
2021 		 ऐसा 		 nmod__adj 		 case
2022 		 वर्ष 		 k1s 		 case
2023 		 था 		 ccof 		 conj
2024 		 जिसमें 		 k7 		 nmod
2025 		 इन्होंने 		 k1 		 nsubj
2026 		 दो 		 nmod__adj 		 case
2027 		 फ़िल्मों 		 k7 		 nmod
2028 		 में 		 lwg__psp 		 case
2029 		 भूमिकाएं 		 pof 		 compound
2030 		 की 		 nmod__relc 		 case
2031 		 और 		 main 		 case
2032 		 जिन्हें 		 k2 		 case
2033 		 हिंदी 		 pof__cn 		 case
2034 		 सिनेमा 		 pof__cn 		 case
2035 		 जगत 		 k7 		 nmod
2036 		 में 		 lwg__psp 		 case
2037 		 बहुत 		 jjmod__intf 		 case
2038 		 महत्त्वपूर्ण 		 k2s 		 acl
2039 		 माना 		 ccof 		 conj
2040 		 जाता 		 lwg__vaux 		 case
2041 		 है 		 lwg__vaux_cont 		 case
2042 		 परन्तु 		 main 		 case
2043 		 भारत 		 r6 		 nmod
2044 		 की 		 lwg__psp 		 case
2045 		 बैंकिंग 		 pof__cn 		 case
2046 		 व्यवस्था 		 r6 		 nmod
2047 		 का 		 lwg__psp 		 case
2048 		 आधार 		 k1 		 nsubj
2049 		 मज़बूत 		 pof 		 compound
2050 		 होने 		 rh 		 advcl
2051 		 के 		 lwg__psp 		 case
2052 		 कारण 		 lwg__psp 		 case
2053 		 उसे 		 k4a 		 nsubj
2054 		 उतना 		 nmod__adj 		 case
2055 		 नुक़सान 		 k2 		 case
2056 		 नहीं 		 lwg__neg 		 case
2057 		 उठाना 		 k1 		 nsubj
2058 		 पड़ा, 		 lwg__vaux 		 case
2059 		 जितना 		 rh 		 advcl
2060 		 अमेरिका 		 ccof 		 conj
2061 		 और 		 k7 		 nmod
2062 		 अन्य 		 nmod__adj 		 case
2063 		 देशों 		 ccof 		 conj
2064 		 को 		 lwg__psp 		 case
2065 		 उठाना 		 ccof 		 conj
2066 		 पड़ा 		 lwg__vaux 		 case
2067 		 है 		 lwg__vaux_cont 		 case
2068 		 राजेश 		 pof__cn 		 case
2069 		 खन्ना 		 ccof 		 conj
2070 		 और 		 k7 		 nmod
2071 		 रेखा 		 ccof 		 conj
2072 		 के 		 lwg__psp 		 case
2073 		 विपरीत 		 lwg__psp 		 case
2074 		 इनकी 		 r6 		 nmod
2075 		 सहायक 		 nmod__adj 		 case
2076 		 भूमिका 		 k7 		 nmod
2077 		 में 		 lwg__psp 		 case
2078 		 इन्हें 		 k2 		 case
2079 		 बेहद 		 k2 		 case
2080 		 सराहा 		 ccof 		 conj
2081 		 गया 		 lwg__vaux 		 case
2082 		 और 		 main 		 case
2083 		 इन्हें 		 k4 		 iobj
2084 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
2085 		 सहायक 		 mod 		 nsubj
2086 		 कलाकार 		 r6 		 nmod
2087 		 का 		 lwg__psp 		 case
2088 		 फ़िल्मफेयर 		 nmod__adj 		 case
2089 		 पुरस्कार 		 k2 		 case
2090 		 दिया 		 ccof 		 conj
2091 		 गया 		 lwg__vaux 		 case
2092 		 इस 		 nmod__adj 		 case
2093 		 पड़ाव 		 k7 		 nmod
2094 		 पर 		 lwg__psp 		 case
2095 		 इस 		 nmod__adj 		 case
2096 		 अप्रत्याशित 		 nmod__adj 		 case
2097 		 दौड़ 		 ccof 		 conj
2098 		 और 		 k7 		 nmod
2099 		 सफलता 		 ccof 		 conj
2100 		 के 		 lwg__psp 		 case
2101 		 नाते 		 lwg__psp 		 case
2102 		 इनके 		 r6 		 nmod
2103 		 कैरियर 		 k7 		 nmod
2104 		 में 		 lwg__psp 		 case
2105 		 इन्हें 		 k4 		 iobj
2106 		 फ्रेन्‍काइज 		 pof__cn 		 case
2107 		 ट्रूफोट 		 jjmod 		 advmod
2108 		 नामक 		 nmod 		 amod
2109 		 निर्देशक 		 k1 		 nsubj
2110 		 द्वारा 		 lwg__psp 		 case
2111 		 वन 		 pof__cn 		 case
2112 		 मेन 		 pof__cn 		 case
2113 		 इंडस्ट्री 		 r6 		 nmod
2114 		 का 		 lwg__psp 		 case
2115 		 नाम 		 k2 		 case
2116 		 दिया 		 main 		 case
2117 		 अपनी 		 r6 		 nmod
2118 		 जबरदस्त 		 nmod__adj 		 case
2119 		 आवाज 		 rt 		 advcl
2120 		 के 		 lwg__psp 		 case
2121 		 लिए 		 lwg__psp 		 case
2122 		 जाने 		 nmod 		 amod
2123 		 जाने 		 lwg__vaux 		 case
2124 		 वाले 		 lwg__psp 		 case
2125 		 अमिताभ 		 pof__cn 		 case
2126 		 बच्चन 		 k1 		 nsubj
2127 		 ने 		 lwg__psp 		 case
2128 		 अपने 		 r6 		 nmod
2129 		 कैरियर 		 r6 		 nmod
2130 		 के 		 lwg__psp 		 case
2131 		 प्रारंभ 		 k7 		 nmod
2132 		 में 		 lwg__psp 		 case
2133 		 ही 		 lwg__rp 		 case
2134 		 उन्होंने 		 k1 		 nsubj
2135 		 बावर्ची 		 nmod__adj 		 case
2136 		 फ़िल्म 		 r6 		 nmod
2137 		 के 		 lwg__psp 		 case
2138 		 कुछ 		 nmod__adj 		 case
2139 		 भाग 		 r6 		 nmod
2140 		 का 		 lwg__psp 		 case
2141 		 बाद 		 k7t 		 nmod
2142 		 में 		 lwg__psp 		 case
2143 		 वर्णन 		 pof 		 compound
2144 		 किया 		 main 		 case
2145 		 आरंभ 		 k7 		 nmod
2146 		 में 		 lwg__psp 		 case
2147 		 अमित 		 pof__cn 		 case
2148 		 जी 		 r6 		 nmod
2149 		 का 		 lwg__psp 		 case
2150 		 नाम 		 k2 		 case
2151 		 इंकलाब 		 pof 		 compound
2152 		 रखा 		 main 		 case
2153 		 गया 		 lwg__vaux 		 case
2154 		 था 		 lwg__vaux_cont 		 case
2155 		 जो 		 k1 		 nsubj
2156 		 भारतीय 		 nmod__adj 		 case
2157 		 स्वतंत्रता 		 pof__cn 		 case
2158 		 संग्राम 		 k7t 		 nmod
2159 		 के 		 lwg__psp 		 case
2160 		 दौरान 		 lwg__psp 		 case
2161 		 प्रयोग 		 pof 		 compound
2162 		 किए 		 nmod__k2inv 		 case
2163 		 गए 		 lwg__vaux 		 case
2164 		 प्रेरक 		 nmod__adj 		 case
2165 		 वाक्यांश 		 k2 		 case
2166 		 'इंकलाब 		 rsym 		 punct
2167 		 जिंदाबाद' 		 k5 		 nmod
2168 		 से 		 lwg__psp 		 case
2169 		 लिया 		 nmod__relc 		 case
2170 		 गया 		 lwg__vaux 		 case
2171 		 था 		 lwg__vaux_cont 		 case
2172 		 बच्चन 		 k1 		 nsubj
2173 		 ने 		 lwg__psp 		 case
2174 		 इंडस्ट्री 		 r6 		 nmod
2175 		 के 		 lwg__psp 		 case
2176 		 कुछ 		 nmod__adj 		 case
2177 		 शीर्ष 		 r6 		 nmod
2178 		 के 		 lwg__psp 		 case
2179 		 कलाकारों 		 nmod 		 amod
2180 		 जैसे 		 lwg__psp 		 case
2181 		 धर्मेन्‍द्र, 		 nmod 		 amod
2182 		 हेमा 		 nmod__adj 		 case
2183 		 मालिनी, 		 nmod 		 amod
2184 		 संजीव 		 pof__cn 		 case
2185 		 कुमार, 		 k1 		 nsubj
2186 		 जया 		 pof__cn 		 case
2187 		 बच्चन 		 ccof 		 conj
2188 		 और 		 k7 		 nmod
2189 		 अमज़द 		 pof__cn 		 case
2190 		 ख़ान 		 ccof 		 conj
2191 		 के 		 lwg__psp 		 case
2192 		 साथ 		 lwg__psp 		 case
2193 		 जयदेव 		 r6 		 nmod
2194 		 की 		 lwg__psp 		 case
2195 		 भूमिका 		 k2 		 case
2196 		 अदा 		 pof 		 compound
2197 		 की 		 main 		 case
2198 		 थी 		 lwg__vaux 		 case
2199 		 अपनी 		 r6 		 nmod
2200 		 आयु 		 r6 		 nmod
2201 		 के 		 lwg__psp 		 case
2202 		 २० 		 r6 		 nmod
2203 		 के 		 lwg__psp 		 case
2204 		 दशक 		 k7t 		 nmod
2205 		 में 		 lwg__psp 		 case
2206 		 बच्चन 		 k1 		 nsubj
2207 		 ने 		 lwg__psp 		 case
2208 		 अभिनय 		 k7 		 nmod
2209 		 में 		 lwg__psp 		 case
2210 		 अपना 		 r6 		 nmod
2211 		 कैरियर 		 k2 		 case
2212 		 आजमाने 		 rt 		 advcl
2213 		 के 		 lwg__psp 		 case
2214 		 लिए 		 lwg__psp 		 case
2215 		 कोलकता 		 r6 		 nmod
2216 		 की 		 lwg__psp 		 case
2217 		 एक 		 nmod__adj 		 case
2218 		 शिपिंग 		 pof__cn 		 case
2219 		 फर्म 		 nmod 		 amod
2220 		 बर्ड 		 pof__cn 		 case
2221 		 एंड 		 pof__cn 		 case
2222 		 कंपनी 		 k7 		 nmod
2223 		 में 		 lwg__psp 		 case
2224 		 किराया 		 pof__cn 		 case
2225 		 ब्रोकर 		 r6 		 nmod
2226 		 की 		 lwg__psp 		 case
2227 		 नौकरी 		 k2 		 case
2228 		 छोड़ 		 main 		 case
2229 		 दी 		 lwg__vaux 		 case
2230 		 फ़िल्म 		 k1 		 nsubj
2231 		 ने 		 lwg__psp 		 case
2232 		 वित्तीय 		 nmod__adj 		 case
2233 		 सफ़लता 		 k2 		 case
2234 		 प्राप्त 		 pof 		 compound
2235 		 नहीं 		 lwg__neg 		 case
2236 		 की 		 k7 		 nmod
2237 		 पर 		 lwg__psp 		 case
2238 		 बच्चन 		 k1 		 nsubj
2239 		 ने 		 lwg__psp 		 case
2240 		 अपनी 		 r6 		 nmod
2241 		 पहली 		 nmod__adj 		 case
2242 		 फ़िल्म 		 rt 		 advcl
2243 		 के 		 lwg__psp 		 case
2244 		 लिए 		 lwg__psp 		 case
2245 		 राष्ट्रीय 		 pof__cn 		 case
2246 		 फ़िल्म 		 pof__cn 		 case
2247 		 पुरस्कार 		 k7 		 nmod
2248 		 में 		 lwg__psp 		 case
2249 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
2250 		 नवागंतुक 		 r6 		 nmod
2251 		 का 		 lwg__psp 		 case
2252 		 पुरूस्कार 		 k1 		 nsubj
2253 		 जीता 		 main 		 case
2254 		 इस 		 nmod__adj 		 case
2255 		 फ़िल्म 		 k7 		 nmod
2256 		 में 		 lwg__psp 		 case
2257 		 बच्चन 		 r6 		 nmod
2258 		 के 		 lwg__psp 		 case
2259 		 चरित्र 		 k1 		 nsubj
2260 		 को 		 lwg__psp 		 case
2261 		 वास्तव 		 k7p 		 nmod
2262 		 में 		 lwg__psp 		 case
2263 		 मृत्यु 		 k2 		 case
2264 		 प्राप्त 		 pof 		 compound
2265 		 होनी 		 ccof 		 conj
2266 		 थी 		 lwg__vaux 		 case
2267 		 लेकिन 		 main 		 case
2268 		 बाद 		 k7t 		 nmod
2269 		 में 		 lwg__psp 		 case
2270 		 स्क्रिप्‍ट 		 k7 		 nmod
2271 		 में 		 lwg__psp 		 case
2272 		 परिवर्तन 		 pof 		 compound
2273 		 करने 		 k7t 		 nmod
2274 		 के 		 lwg__psp 		 case
2275 		 बाद 		 lwg__psp 		 case
2276 		 उसे 		 k2 		 case
2277 		 अंत 		 k7 		 nmod
2278 		 में 		 lwg__psp 		 case
2279 		 जीवित 		 pof 		 compound
2280 		 दिखाया 		 ccof 		 conj
2281 		 गया 		 lwg__vaux 		 case
2282 		 १९९१ 		 r6 		 nmod
2283 		 की 		 lwg__psp 		 case
2284 		 हिट 		 nmod__adj 		 case
2285 		 फिल्म 		 k1 		 nsubj
2286 		 हम 		 k5 		 nmod
2287 		 से 		 lwg__psp 		 case
2288 		 ऐसा 		 k1 		 nsubj
2289 		 लगा 		 ccof 		 conj
2290 		 कि 		 k2 		 case
2291 		 यह 		 k1 		 nsubj
2292 		 वर्तमान 		 nmod__adj 		 case
2293 		 प्रवृति 		 k2 		 case
2294 		 को 		 lwg__psp 		 case
2295 		 बदल 		 ccof 		 conj
2296 		 देगी 		 lwg__vaux 		 case
2297 		 किंतु 		 main 		 case
2298 		 इनकी 		 r6 		 nmod
2299 		 बॉक्स 		 pof__cn 		 case
2300 		 आफिस 		 k7p 		 nmod
2301 		 पर 		 lwg__psp 		 case
2302 		 लगातार 		 adv 		 advmod
2303 		 असफलता 		 rh 		 advcl
2304 		 के 		 lwg__psp 		 case
2305 		 चलते 		 lwg__psp 		 case
2306 		 सफलता 		 r6 		 nmod
2307 		 का 		 lwg__psp 		 case
2308 		 यह 		 nmod__adj 		 case
2309 		 क्रम 		 k1 		 nsubj
2310 		 कुछ 		 nmod__adj 		 case
2311 		 पल 		 k1u 		 nmod
2312 		 का 		 lwg__psp 		 case
2313 		 ही 		 lwg__rp 		 case
2314 		 था 		 ccof 		 conj
2315 		 उसी 		 nmod__adj 		 case
2316 		 साल 		 k7t 		 nmod
2317 		 ५० 		 nmod__adj 		 case
2318 		 वें 		 nmod__adj 		 case
2319 		 वार्षिक 		 nmod__adj 		 case
2320 		 फिल्म 		 pof__cn 		 case
2321 		 फेयर 		 pof__cn 		 case
2322 		 पुरस्कार 		 r6 		 nmod
2323 		 के 		 lwg__psp 		 case
2324 		 निर्णायकों 		 k1 		 nsubj
2325 		 ने 		 lwg__psp 		 case
2326 		 एक 		 nmod__adj 		 case
2327 		 विशेष 		 nmod__adj 		 case
2328 		 पुरस्कार 		 k2 		 case
2329 		 दिया 		 main 		 case
2330 		 जिसका 		 r6 		 nmod
2331 		 नाम 		 k1 		 nsubj
